id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,price,house age,age Category,estimated cost,profit_margin
6762822620,1970-01-01 00:00:00.000042494,2,3,1410,1240,2.0,False,0,3,8,1140,270,2006,0,122016,52.7521,-114.58,1410,1273,3,74,405000,405000,20,mid-aged,211500,0.4777777777777778
6762822792,1970-01-01 00:00:00.000042494,2,1,2110,9519,1.0,False,0,2,7,2110,0,1948,0,122014,52.9804,-114.496,1480,9519,2,77,400000,400000,78,very-old,316500,0.20875
6762822793,1970-01-01 00:00:00.000042494,2,1,840,5510,1.0,False,0,3,7,840,0,1955,0,122016,52.7547,-114.581,1630,5510,2,79,400000,400000,71,very-old,126000,0.685
6762823019,1970-01-01 00:00:00.000042494,3,2,2230,4000,2.0,False,0,3,7,2230,0,1954,0,122054,52.8101,-114.496,1310,4000,3,78,398750,398750,72,very-old,334500,0.16112852664576802
6762823544,1970-01-01 00:00:00.000042494,5,2,3090,12750,1.0,False,0,3,8,1750,1340,1968,0,122018,52.5708,-114.525,1760,25919,2,63,384900,384900,58,old,463500,-0.20420888542478566
6762823717,1970-01-01 00:00:00.000042494,4,1,1970,9389,1.0,False,0,5,7,1140,830,1960,0,122038,53.0071,-114.529,1820,8135,1,72,379950,379950,66,very-old,295500,0.22226608764311093
6762824223,1970-01-01 00:00:00.000042494,3,3,1571,10800,3.0,False,0,3,8,1571,0,2008,0,122022,52.9638,-114.499,1520,1497,1,62,366750,366750,18,mid-aged,235650,0.35746421267893663
6762825311,1970-01-01 00:00:00.000042494,5,1,1120,9022,1.5,False,0,4,7,1120,0,1962,0,122033,52.9596,-114.43,1310,7500,3,69,340000,340000,64,very-old,168000,0.5058823529411764
6762825312,1970-01-01 00:00:00.000042494,2,1,1160,1438,2.0,False,0,3,7,1160,0,2001,0,122054,52.8217,-114.485,1220,1740,1,72,340000,340000,25,mid-aged,174000,0.48823529411764705
6762825869,1970-01-01 00:00:00.000042494,2,1,1140,5250,1.5,False,0,4,6,1140,0,1949,0,122038,52.961,-114.531,1450,5250,2,65,329950,329950,77,very-old,171000,0.48173965752386727
6762825928,1970-01-01 00:00:00.000042494,4,2,2370,6500,2.0,False,0,3,9,2370,0,1998,0,122023,52.5628,-114.363,2590,6137,3,60,328000,328000,28,mid-aged,355500,-0.08384146341463415
6762826775,1970-01-01 00:00:00.000042494,4,2,2310,5000,2.0,False,0,3,7,2310,0,2006,0,122024,52.5914,-114.225,1980,5000,3,68,309950,309950,20,mid-aged,346500,-0.11792224552347152
6762826776,1970-01-01 00:00:00.000042494,3,2,1880,7838,2.0,False,0,3,7,1880,0,1994,0,122042,52.6739,-114.38,1810,7915,3,52,309950,309950,32,old,282000,0.09017583481206647
6762827057,1970-01-01 00:00:00.000042494,3,2,1050,10072,1.0,False,0,3,7,1050,0,1986,0,122055,52.9641,-114.166,1130,10087,3,56,300000,300000,40,old,157500,0.475
6762827694,1970-01-01 00:00:00.000042494,3,1,1450,6000,1.0,False,0,4,7,1450,0,1953,0,122051,52.7538,-114.477,1170,6464,2,61,287000,287000,73,very-old,217500,0.2421602787456446
6762829320,1970-01-01 00:00:00.000042494,3,2,1550,15040,1.0,False,0,4,6,1550,0,1958,0,122015,52.7173,-114.289,1510,41416,3,65,249950,249950,68,very-old,232500,0.06981396279255851
6762829453,1970-01-01 00:00:00.000042494,3,1,1920,9306,1.0,False,0,3,7,1000,920,1984,0,122039,52.5619,-114.457,1860,8458,3,54,245000,245000,42,old,288000,-0.17551020408163265
6762829917,1970-01-01 00:00:00.000042494,2,1,1200,8063,1.0,False,0,4,6,1200,0,1958,0,122043,52.6504,-114.514,1200,7500,2,56,232000,232000,68,very-old,180000,0.22413793103448276
6762830263,1970-01-01 00:00:00.000042494,4,1,1240,9600,1.0,False,0,3,7,1240,0,1971,0,122018,52.5506,-114.587,1240,9592,1,52,220000,220000,55,old,186000,0.15454545454545454
6762830332,1970-01-01 00:00:00.000042494,4,1,1120,5427,1.0,False,0,3,6,1120,0,1969,2014,122035,52.5928,-114.277,1150,5304,3,77,219900,219900,57,old,168000,0.23601637107776263
6762830530,1970-01-01 00:00:00.000042494,3,1,1340,306848,1.0,False,0,3,5,1340,0,1953,0,122055,52.9834,-114.102,1800,128066,1,58,210000,210000,73,very-old,201000,0.04285714285714286
6762830531,1970-01-01 00:00:00.000042494,5,2,2050,10200,1.0,False,0,3,6,1430,620,1956,0,122043,52.6436,-114.523,1940,8625,1,73,210000,210000,70,very-old,307500,-0.4642857142857143
6762830664,1970-01-01 00:00:00.000042494,2,1,810,7158,1.0,False,0,5,6,810,0,1944,0,122056,52.7182,-114.515,1090,7158,2,75,206000,206000,82,very-old,121500,0.41019417475728154
6762831089,1970-01-01 00:00:00.000042494,3,1,1490,10125,1.0,False,0,4,7,1490,0,1962,0,122039,52.5375,-114.474,2488,4981,1,55,184000,184000,64,very-old,223500,-0.21467391304347827
6762810285,1970-01-01 00:00:00.000042495,5,4,4510,15175,2.0,False,0,3,10,4510,0,1969,2002,122057,52.7609,-114.418,3510,13500,1,65,1870000,1870000,57,old,676500,0.638235294117647
6762810310,1970-01-01 00:00:00.000042495,5,5,4490,10279,2.0,False,0,3,10,3930,560,2013,0,122048,52.8274,-114.392,2490,10279,1,68,1800000,1800000,13,mid-aged,673500,0.6258333333333334
6762810471,1970-01-01 00:00:00.000042495,4,3,3760,10920,1.5,False,0,5,9,2400,1360,1950,0,122004,52.8987,-114.454,3430,11050,3,62,1580000,1580000,76,very-old,564000,0.6430379746835443
6762810939,1970-01-01 00:00:00.000042495,4,2,3490,6906,2.0,False,0,4,10,2280,1210,1928,0,122032,52.8724,-114.597,2540,6223,1,61,1230000,1230000,98,very-old,523500,0.574390243902439
6762811141,1970-01-01 00:00:00.000042495,4,2,3370,8103,1.0,False,3,3,9,1970,1400,1970,2014,122016,52.7532,-114.573,2120,6360,2,60,1140000,1140000,56,old,505500,0.5565789473684211
6762811335,1970-01-01 00:00:00.000042495,3,2,2200,1970,2.0,False,0,3,9,1610,590,2008,0,122013,52.8726,-114.517,1890,3505,3,65,1050000,1050000,18,mid-aged,330000,0.6857142857142857
6762811613,1970-01-01 00:00:00.000042495,3,2,2690,4047,3.0,False,0,3,10,2690,0,2014,0,122007,52.9097,-114.575,2040,5000,1,65,979000,979000,12,mid-aged,403500,0.5878447395301328
6762811999,1970-01-01 00:00:00.000042495,3,3,3020,4082,2.0,False,0,3,9,2080,940,1954,2004,122032,52.881,-114.599,2060,5102,1,60,910000,910000,72,very-old,453000,0.5021978021978022
6762812370,1970-01-01 00:00:00.000042495,4,2,3740,32417,2.0,False,0,3,9,3740,0,2000,0,122045,52.9028,-114.202,3180,32417,2,73,860000,860000,26,mid-aged,561000,0.34767441860465115
6762813278,1970-01-01 00:00:00.000042495,4,2,3040,6425,2.0,False,0,3,8,3040,0,2008,0,122005,52.9088,-114.307,3040,7800,2,57,776000,776000,18,mid-aged,456000,0.41237113402061853
6762813464,1970-01-01 00:00:00.000042495,4,2,3880,14550,2.0,False,0,3,10,3880,0,1987,0,122019,52.8678,-114.23,3240,14045,3,55,762300,762300,39,old,582000,0.23652105470287288
6762813840,1970-01-01 00:00:00.000042495,4,2,2290,12047,2.0,False,0,4,9,2290,0,1988,0,122027,52.7899,-114.295,3130,15666,1,50,736000,736000,38,old,343500,0.5332880434782609
6762813978,1970-01-01 00:00:00.000042495,4,2,3200,12369,2.0,False,0,3,10,3200,0,1998,0,122015,52.7573,-114.333,3770,12960,2,61,725126,725126,28,mid-aged,480000,0.33804607750928806
6762814626,1970-01-01 00:00:00.000042495,4,2,3030,7864,2.0,False,0,3,9,3030,0,1999,0,122019,52.8375,-114.207,2790,7034,3,74,685000,685000,27,mid-aged,454500,0.3364963503649635
6762814788,1970-01-01 00:00:00.000042495,2,1,930,36478,1.0,False,2,3,6,930,0,1951,0,122027,52.7999,-114.354,2800,11141,3,79,675000,675000,75,very-old,139500,0.7933333333333333
6762815143,1970-01-01 00:00:00.000042495,4,3,3380,8330,2.0,False,0,3,8,3380,0,2000,0,122050,53.0041,-114.569,2220,8330,2,76,655500,655500,26,mid-aged,507000,0.22654462242562928
6762815227,1970-01-01 00:00:00.000042495,3,1,1630,7475,1.0,False,1,3,7,1160,470,1940,0,122006,52.9025,-114.462,2320,7475,1,65,650000,650000,86,very-old,244500,0.6238461538461538
6762815228,1970-01-01 00:00:00.000042495,5,3,3480,36615,2.0,False,0,4,8,2490,990,1983,0,122020,52.8041,-114.24,2540,35910,3,66,650000,650000,43,old,522000,0.19692307692307692
6762816060,1970-01-01 00:00:00.000042495,4,2,2060,5000,1.0,False,0,3,7,1030,1030,1949,2013,122007,52.9292,-114.569,1280,5000,1,66,612500,612500,77,very-old,309000,0.49551020408163265
6762816083,1970-01-01 00:00:00.000042495,4,3,2450,10117,1.0,False,0,5,8,1580,870,1967,0,122027,52.7994,-114.322,2530,10125,2,78,610000,610000,59,old,367500,0.3975409836065574
6762816134,1970-01-01 00:00:00.000042495,4,2,2150,37981,2.0,False,0,3,9,2150,0,1985,0,122005,52.9527,-114.288,2450,37981,2,69,609000,609000,41,old,322500,0.47044334975369456
6762816173,1970-01-01 00:00:00.000042495,4,2,2110,13850,2.0,False,0,3,9,2110,0,1987,0,122012,52.7797,-114.267,2520,10194,2,50,606000,606000,39,old,316500,0.4777227722772277
6762816405,1970-01-01 00:00:00.000042495,4,2,2260,29930,2.0,False,0,4,8,1400,860,1977,0,122027,52.7989,-114.316,2770,29930,3,58,599000,599000,49,old,339000,0.4340567612687813
6762816780,1970-01-01 00:00:00.000042495,4,3,3569,8327,2.0,False,0,3,10,3569,0,2013,0,122042,52.6895,-114.398,2550,5251,1,69,580000,580000,13,mid-aged,535350,0.07698275862068965
6762816917,1970-01-01 00:00:00.000042495,3,1,2130,6500,1.0,False,2,3,8,1170,960,1954,0,122032,52.8724,-114.576,2020,5000,3,58,575000,575000,72,very-old,319500,0.4443478260869565
6762817272,1970-01-01 00:00:00.000042495,4,3,3100,15480,2.0,False,0,3,8,2400,700,1996,0,122058,52.9766,-114.431,2000,42500,2,67,563000,563000,30,mid-aged,465000,0.17406749555950266
6762817288,1970-01-01 00:00:00.000042495,5,2,3040,8111,2.0,False,0,3,8,3040,0,1984,0,122005,52.9457,-114.293,2020,8304,3,72,562000,562000,42,old,456000,0.18861209964412812
6762817305,1970-01-01 00:00:00.000042495,3,2,2000,5500,2.0,False,0,3,7,2000,0,1916,1986,122016,52.7752,-114.583,1840,7000,2,62,561000,561000,110,very-old,300000,0.46524064171123
6762818108,1970-01-01 00:00:00.000042495,3,2,1850,10109,2.0,False,0,3,8,1850,0,1991,0,122033,52.9463,-114.419,1780,9660,3,56,535000,535000,35,old,277500,0.48130841121495327
6762818202,1970-01-01 00:00:00.000042495,5,2,1800,3780,1.5,False,0,3,7,1400,400,1926,0,122028,52.9131,-114.533,1400,3780,1,79,533000,533000,100,very-old,270000,0.49343339587242024
6762818237,1970-01-01 00:00:00.000042495,5,2,2910,5133,1.0,False,0,4,7,1690,1220,1964,0,122029,52.8103,-114.309,2830,10385,3,54,530000,530000,62,very-old,436500,0.17641509433962263
6762818403,1970-01-01 00:00:00.000042495,3,2,2970,11985,1.0,False,0,3,9,1770,1200,1995,0,122019,52.8659,-114.242,2990,12049,3,70,525000,525000,31,old,445500,0.15142857142857144
6762818591,1970-01-01 00:00:00.000042495,3,2,2460,54885,2.0,False,0,4,8,2460,0,1980,0,122015,52.7296,-114.336,2770,21407,1,77,520000,520000,46,old,369000,0.2903846153846154
6762818667,1970-01-01 00:00:00.000042495,3,1,1430,8000,1.0,False,0,4,7,1430,0,1956,0,122030,52.8174,-114.326,1450,8000,2,78,518000,518000,70,very-old,214500,0.5859073359073359
6762818718,1970-01-01 00:00:00.000042495,3,2,1790,7167,2.0,False,0,3,8,1790,0,1989,0,122019,52.8476,-114.235,1680,7418,3,71,515000,515000,37,old,268500,0.4786407766990291
6762818810,1970-01-01 00:00:00.000042495,4,2,2000,5684,2.0,False,0,3,8,2000,0,1996,0,122058,52.9743,-114.41,2210,7066,3,72,513000,513000,30,mid-aged,300000,0.4152046783625731
6762819071,1970-01-01 00:00:00.000042495,3,2,1480,1171,3.0,False,0,3,8,1480,0,2006,0,122047,52.85,-114.49,1480,1231,1,56,500000,500000,20,mid-aged,222000,0.556
6762819263,1970-01-01 00:00:00.000042495,2,1,1170,2400,1.0,False,0,4,7,740,430,1903,0,122028,52.8953,-114.523,1570,3919,1,54,499000,499000,123,very-old,175500,0.6482965931863728
6762819584,1970-01-01 00:00:00.000042495,5,2,2020,5000,1.5,False,0,4,7,2020,0,1938,0,122007,52.9249,-114.56,1510,6600,1,57,488000,488000,88,very-old,303000,0.3790983606557377
6762819621,1970-01-01 00:00:00.000042495,3,2,1420,4080,1.5,False,0,3,7,1420,0,1905,2013,122028,52.9172,-114.539,1420,4590,2,55,485000,485000,121,very-old,213000,0.5608247422680412
6762819707,1970-01-01 00:00:00.000042495,2,1,1660,6000,1.0,False,0,3,7,1160,500,1942,0,122004,52.8924,-114.481,1660,4000,2,76,484000,484000,84,very-old,249000,0.4855371900826446
6762819714,1970-01-01 00:00:00.000042495,4,2,2740,45732,2.0,False,0,3,8,2740,0,1995,0,122037,52.97,-114.238,2080,43560,2,70,483500,483500,31,old,411000,0.1499482936918304
6762819923,1970-01-01 00:00:00.000042495,6,3,3470,117612,1.5,False,0,3,7,3470,0,1924,0,122058,52.9963,-114.424,2120,17100,3,65,475000,475000,102,very-old,520500,-0.09578947368421052
6762820190,1970-01-01 00:00:00.000042495,2,1,1030,4400,1.0,False,0,3,7,1030,0,1924,0,122007,52.911,-114.551,1400,4200,2,61,469000,469000,102,very-old,154500,0.6705756929637526
6762820263,1970-01-01 00:00:00.000042495,3,2,1970,11088,1.0,False,0,4,8,1180,790,1967,0,122014,52.9951,-114.467,1970,10470,3,56,465000,465000,59,old,295500,0.36451612903225805
6762820431,1970-01-01 00:00:00.000042495,2,2,1230,929,2.0,False,0,3,8,1020,210,2004,0,122044,52.8491,-114.491,1270,1370,2,73,460000,460000,22,mid-aged,184500,0.5989130434782609
6762820605,1970-01-01 00:00:00.000042495,5,2,2240,7770,1.0,False,0,3,7,1340,900,1978,0,122033,52.9498,-114.361,1820,7770,2,52,455000,455000,48,old,336000,0.26153846153846155
6762820766,1970-01-01 00:00:00.000042495,2,2,1100,3000,1.5,False,0,3,7,1100,0,1912,2005,122007,52.9097,-114.552,1390,4000,3,70,450000,450000,114,very-old,165000,0.6333333333333333
6762821835,1970-01-01 00:00:00.000042495,4,2,1520,7983,1.0,False,0,5,7,1520,0,1967,0,122033,52.9657,-114.383,1520,7783,1,60,425000,425000,59,old,228000,0.46352941176470586
6762822588,1970-01-01 00:00:00.000042495,4,2,2810,23400,1.0,False,1,3,7,1710,1100,1958,0,122043,52.625,-114.501,1860,14900,1,71,407000,407000,68,very-old,421500,-0.03562653562653563
6762822705,1970-01-01 00:00:00.000042495,4,1,1840,10720,1.0,False,0,3,7,960,880,1958,0,122029,52.8374,-114.315,1840,9044,1,64,404000,404000,68,very-old,276000,0.31683168316831684
6762823058,1970-01-01 00:00:00.000042495,4,2,1440,7680,1.0,False,0,3,7,1200,240,1971,0,122033,52.9545,-114.39,1460,9660,3,66,397000,397000,55,old,216000,0.45591939546599497
6762823244,1970-01-01 00:00:00.000042495,3,1,1260,6500,1.0,False,0,4,7,1260,0,1966,0,122029,52.8524,-114.306,1500,7700,3,51,390000,390000,60,old,189000,0.5153846153846153
6762823245,1970-01-01 00:00:00.000042495,5,3,2890,5000,1.0,False,0,3,7,1310,1580,2006,0,122059,52.8001,-114.486,1930,5117,1,72,390000,390000,20,mid-aged,433500,-0.11153846153846154
6762823419,1970-01-01 00:00:00.000042495,3,1,1230,9568,1.0,False,0,5,7,1230,0,1962,0,122053,52.769,-114.369,1270,9575,2,56,387000,387000,64,very-old,184500,0.5232558139534884
6762823456,1970-01-01 00:00:00.000042495,3,1,1900,5520,1.0,False,0,3,7,1280,620,1982,0,122051,52.7849,-114.482,1330,5196,3,50,385000,385000,44,old,285000,0.2597402597402597
6762823727,1970-01-01 00:00:00.000042495,4,1,1500,11600,1.0,False,0,4,7,1000,500,1955,0,122058,52.9673,-114.431,1740,11600,2,65,379900,379900,71,very-old,225000,0.4077388786522769
6762824138,1970-01-01 00:00:00.000042495,3,2,1270,1320,3.0,False,0,3,8,1270,0,2006,0,122028,52.9237,-114.532,1370,1320,2,59,369950,369950,20,mid-aged,190500,0.4850655493985674
6762824202,1970-01-01 00:00:00.000042495,3,1,1410,9647,1.0,False,0,3,8,1410,0,1961,0,122050,52.9908,-114.551,2090,9272,2,78,367500,367500,65,very-old,211500,0.42448979591836733
6762824247,1970-01-01 00:00:00.000042495,3,1,1310,8160,1.0,False,0,3,7,1310,0,1950,0,122038,52.9591,-114.529,1090,7560,1,69,365000,365000,76,very-old,196500,0.46164383561643835
6762824373,1970-01-01 00:00:00.000042495,3,2,1640,14374,1.0,False,0,4,7,1140,500,1963,0,122060,52.6776,-114.522,2020,10500,2,70,362000,362000,63,very-old,246000,0.32044198895027626
6762824403,1970-01-01 00:00:00.000042495,4,2,2680,18768,1.0,False,0,5,8,2680,0,1965,0,122039,52.5482,-114.469,1230,15750,1,54,360000,360000,61,very-old,402000,-0.11666666666666667
6762824756,1970-01-01 00:00:00.000042495,3,1,1350,7740,1.0,False,0,4,6,860,490,1947,0,122022,52.9398,-114.481,1130,7740,2,64,353000,353000,79,very-old,202500,0.4263456090651558
6762825130,1970-01-01 00:00:00.000042495,4,2,2331,3826,2.0,False,0,3,8,2331,0,2007,0,122046,52.6744,-114.372,2441,3826,2,65,345000,345000,19,mid-aged,349650,-0.013478260869565217
6762825131,1970-01-01 00:00:00.000042495,3,1,1110,6250,1.0,False,0,3,7,1110,0,1956,0,122006,52.9277,-114.482,2010,6944,3,61,345000,345000,70,very-old,166500,0.5173913043478261
6762825904,1970-01-01 00:00:00.000042495,2,1,720,6687,1.0,False,0,3,6,720,0,1942,0,122007,52.9301,-114.552,840,6687,2,53,329350,329350,84,very-old,108000,0.6720813724001822
6762825992,1970-01-01 00:00:00.000042495,4,2,1890,12040,1.0,False,0,3,7,980,910,1980,0,122034,52.781,-114.546,1590,6954,1,78,325000,325000,46,old,283500,0.1276923076923077
6762826596,1970-01-01 00:00:00.000042495,3,1,1510,6083,1.0,False,0,4,6,860,650,1940,0,122006,52.9266,-114.514,1510,5712,2,73,313950,313950,86,very-old,226500,0.27854753941710464
6762826630,1970-01-01 00:00:00.000042495,4,2,1300,7054,1.0,False,0,3,7,1300,0,1950,2013,122052,52.7371,-114.559,1560,7100,1,64,312000,312000,76,very-old,195000,0.375
6762827348,1970-01-01 00:00:00.000042495,3,2,1980,8000,1.0,False,0,4,9,1560,420,1974,0,122018,52.5449,-114.568,2360,8000,3,51,295000,295000,52,old,297000,-0.006779661016949152
6762827837,1970-01-01 00:00:00.000042495,4,2,2000,5390,2.0,False,0,3,7,2000,0,2003,0,122035,52.6032,-114.319,2330,5390,3,73,284000,284000,23,mid-aged,300000,-0.056338028169014086
6762827916,1970-01-01 00:00:00.000042495,3,1,1630,11800,1.0,False,0,4,7,1630,0,1971,0,122025,52.7163,-113.92,2090,57428,2,75,280000,280000,55,old,244500,0.12678571428571428
6762828037,1970-01-01 00:00:00.000042495,3,1,1580,8151,1.0,False,1,4,7,1100,480,1962,0,122043,52.5972,-114.502,1650,8151,3,79,279900,279900,64,very-old,237000,0.1532690246516613
6762828331,1970-01-01 00:00:00.000042495,3,2,1650,13816,2.0,False,0,3,7,1650,0,1998,0,122041,52.8853,-114.102,1650,15144,1,61,272000,272000,28,mid-aged,247500,0.0900735294117647
6762829190,1970-01-01 00:00:00.000042495,3,1,1050,6874,1.0,False,0,3,6,1050,0,1954,0,122038,52.992,-114.545,1500,8954,3,53,250000,250000,72,very-old,157500,0.37
6762829881,1970-01-01 00:00:00.000042495,3,1,1490,8366,1.0,False,0,4,7,1010,480,1975,0,122035,52.605,-114.33,1490,7469,1,74,234000,234000,51,old,223500,0.04487179487179487
6762830340,1970-01-01 00:00:00.000042495,2,1,900,5160,1.0,False,0,3,6,900,0,1952,0,122034,52.755,-114.546,900,5160,2,68,219000,219000,74,very-old,135000,0.3835616438356164
6762830360,1970-01-01 00:00:00.000042495,3,1,1850,7684,1.0,False,0,3,8,1320,530,1979,0,122018,52.5275,-114.56,1940,7630,2,55,218000,218000,47,old,277500,-0.27293577981651373
6762830890,1970-01-01 00:00:00.000042495,3,1,1690,7735,1.0,False,0,4,7,1060,630,1976,0,122039,52.5624,-114.47,1580,7503,2,52,197000,197000,50,old,253500,-0.2868020304568528
6762830971,1970-01-01 00:00:00.000042495,3,1,800,8850,1.0,False,0,4,6,800,0,1959,0,122018,52.5566,-114.538,820,8775,2,50,191000,191000,67,very-old,120000,0.3717277486910995
6762831182,1970-01-01 00:00:00.000042495,3,1,1010,7034,1.0,False,0,3,7,1010,0,1954,0,122042,52.72,-114.41,1440,10994,1,50,175000,175000,72,very-old,151500,0.13428571428571429
6762831495,1970-01-01 00:00:00.000042495,3,1,1420,8580,1.0,False,0,3,6,1420,0,1962,0,122018,52.5376,-114.552,1200,8580,1,71,136500,136500,64,very-old,213000,-0.5604395604395604
6762831616,1970-01-01 00:00:00.000042495,2,1,780,16344,1.0,False,0,1,5,780,0,1942,0,122056,52.7039,-114.47,1700,10387,2,51,78000,78000,84,very-old,117000,-0.5
6762810052,1970-01-01 00:00:00.000042496,7,4,6210,8856,2.5,False,2,5,11,4760,1450,1910,0,122061,52.8607,-114.544,2940,5400,1,64,3200000,3200000,116,very-old,931500,0.70890625
6762810519,1970-01-01 00:00:00.000042496,5,4,4270,8076,2.0,False,0,3,11,3400,870,2007,0,122010,52.929,-114.396,4100,10631,2,72,1530000,1530000,19,mid-aged,640500,0.5813725490196079
6762810536,1970-01-01 00:00:00.000042496,6,2,3560,6480,2.5,False,0,4,11,3560,0,1914,0,122047,52.857,-114.494,2780,6480,2,66,1500000,1500000,112,very-old,534000,0.644
6762810736,1970-01-01 00:00:00.000042496,3,3,2960,5500,2.0,False,2,3,10,2440,520,1937,1990,122032,52.8656,-114.592,2960,5876,3,80,1340000,1340000,89,very-old,444000,0.6686567164179105
6762811104,1970-01-01 00:00:00.000042496,4,4,4460,103382,2.0,False,0,3,11,4460,0,2001,0,122045,52.864,-114.187,3470,88519,3,77,1150000,1150000,25,mid-aged,669000,0.4182608695652174
6762811190,1970-01-01 00:00:00.000042496,4,1,2310,13300,1.0,False,0,3,7,1890,420,1950,0,122048,52.8532,-114.4,2840,12744,2,61,1110000,1110000,76,very-old,346500,0.6878378378378378
6762811389,1970-01-01 00:00:00.000042496,4,3,3900,8391,2.0,False,0,3,10,3900,0,2006,0,122010,52.9279,-114.395,3820,12268,2,73,1040000,1040000,20,mid-aged,585000,0.4375
6762811814,1970-01-01 00:00:00.000042496,4,2,1890,5940,1.0,False,1,3,9,1470,420,1963,0,122047,52.8616,-114.493,2430,5940,1,62,940000,940000,63,very-old,283500,0.698404255319149
6762812054,1970-01-01 00:00:00.000042496,5,3,4130,226076,2.0,False,0,3,9,3170,960,1985,0,122037,52.945,-114.255,4130,55321,3,55,900000,900000,41,old,619500,0.31166666666666665
6762813091,1970-01-01 00:00:00.000042496,4,2,2210,8556,1.0,False,1,4,8,1210,1000,1954,0,122032,52.8798,-114.586,2190,7975,1,65,794154,794154,72,very-old,331500,0.5825746643598093
